ensembl_gene_id,external_gene_name,entrezgene_id,hgnc_symbol,logFC_rna,padj_rna,CpG_Beta_diff,padj_meth,logFC_protein,padj_protein,Regulation_Grouping_2
ENSG00000168827,GFM1,85476.0,GFM1,-0.454072510096411,1.69213917359083e-07,-0.0356757296832629,5.62511222616877e-06,-0.572805338213079,1.80044302044782e-05,TMDS
ENSG00000168843,FSTL5,56884.0,FSTL5,-1.91960907851162,0.0003282961057459,-0.0356757296832629,0.0015390786894315,0.192691653847013,0.221264972905758,TPDS_TMDE
ENSG00000168899,VAMP5,10791.0,VAMP5,1.20305496626328,5.6851522223463e-13,-0.0356757296832629,3.69032282755525e-14,0.492225000000002,0.0003685146786868,TPDE_TMDS
ENSG00000168907,PLA2G4F,255189.0,PLA2G4F,-6.55438020687499,1.84058192512104e-16,-0.0356757296832629,4.69648345398664e-13,-0.848275833333333,6.05894605398049e-06,TPDS
ENSG00000168917,0,0.0,0,1.65498749179255,3.78727061693334e-13,-0.0356757296832629,1.20248067868464e-05,0.0,1.0,TPDE_TMDS
ENSG00000168918,INPP5D,3635.0,INPP5D,1.41128377474626,1.13282504718304e-12,-0.0356757296832629,4.07459569950794e-13,0.615802071646266,1.3292867214478e-05,TPDE
ENSG00000168924,LETM1,3954.0,LETM1,-1.23435872941733,6.38670556109345e-23,0.0,1.0,-0.621850393836505,7.69144939154568e-06,TPDS
ENSG00000168938,PPIC,5480.0,PPIC,0.247980166780929,0.352765431331479,-0.0356757296832629,6.09168407657454e-06,0.630125833333333,0.0042366215693331,TMDE
ENSG00000168961,LGALS9,3965.0,LGALS9,2.2135058645808,4.28456639272791e-31,-0.0356757296832629,5.09830945876932e-14,0.886453686220929,1.31676869352248e-07,TPDE
ENSG00000168995,SIGLEC7,27036.0,SIGLEC7,2.63191712520739,3.62931295749761e-31,-0.0356757296832629,1.24457342824321e-10,0.357232500000003,9.14843711578735e-05,TPDE_TMDS
ENSG00000169021,UQCRFS1,7386.0,UQCRFS1,-1.23778369078853,1.70019201238806e-21,-0.0356757296832629,2.82537938042626e-05,-0.710085,2.60563727331789e-06,TPDS
ENSG00000169031,COL4A3,1285.0,COL4A3,-2.17039352907117,4.28461389452602e-08,0.0,1.0,-0.507824859826733,6.49501520819118e-06,TPDS
ENSG00000169035,0,0.0,0,-5.49188294390063,5.42618262403322e-16,-0.0356757296832629,5.96527685480695e-13,0.0,1.0,TPDS_TMDE
ENSG00000169085,0,0.0,0,-1.09163247044003,0.0041439284126042,-0.0356757296832629,1.90838434531186e-08,0.0,1.0,TPDS_TMDE
ENSG00000169105,CHST14,113189.0,CHST14,1.23669842037189,5.95409111268452e-19,-0.0356757296832629,7.30635951018632e-06,0.598706163830877,5.72687410256499e-06,TPDE
ENSG00000169116,PARM1,25849.0,PARM1,-1.80474088326516,2.51266126411992e-08,-0.0356757296832629,4.46135167805821e-08,-0.304441666666667,0.0545708475399236,TPDS_TMDE
ENSG00000169122,FAM110B,90362.0,FAM110B,-1.28664499305966,2.14902247086841e-07,0.0,1.0,-0.411024702660249,0.001572922134067,TPDS_TMDE
ENSG00000169129,AFAP1L2,84632.0,AFAP1L2,-1.56067882468824,1.50586020429063e-08,-0.0356757296832629,1.29667887160633e-11,-0.611588512704814,0.0001865827653868,TPDS
ENSG00000169136,0,0.0,0,1.34280791460623,0.0001530700550912,-0.0356757296832629,2.80421833736429e-06,0.0,1.0,TPDE_TMDS
ENSG00000169169,0,0.0,0,1.28569029802445,4.25394493101619e-06,-0.0356757296832629,3.00850372460154e-12,0.0,1.0,TPDE_TMDS
ENSG00000169174,PCSK9,255738.0,PCSK9,-1.56299421434301,0.0039900892481674,-0.0356757296832629,6.95749660192472e-10,0.0035983333333357,0.988977335416067,TPDS_TMDE
ENSG00000169184,0,0.0,0,1.23955861617541,0.0007104369021849,-0.0356757296832629,2.1575397259879e-12,0.0,1.0,TPDE_TMDS
ENSG00000169213,RAB3B,5865.0,RAB3B,-1.01184148620637,0.0348244913897971,-0.0356757296832629,1.55305286594259e-09,-0.315327499999998,0.0717250538579934,TPDS_TMDE
ENSG00000169218,0,0.0,0,-1.87835312601837,0.0095923808969988,-0.0356757296832629,1.34388691082818e-11,0.0,1.0,TPDS_TMDE
ENSG00000169223,LMAN2,10960.0,LMAN2,1.19881723064402,2.61826255768527e-11,-0.0356757296832629,0.0002639690450418,0.633119697789638,3.97202867968581e-07,TPDE
ENSG00000169231,THBS3,7059.0,THBS3,0.585103954708481,0.0041607621221317,-0.0356757296832629,1.64279435928167e-09,0.558010833333333,0.005910330265729,TMDE
ENSG00000169245,CXCL10,3627.0,CXCL10,3.90341457126836,3.41675713885211e-20,0.0,1.0,0.132097798967402,0.0001716077005343,TPDE_TMDS
ENSG00000169247,0,0.0,0,1.80462129085974,9.85714997380462e-06,-0.0356757296832629,3.7255418922287e-09,0.0,1.0,TPDE_TMDS
ENSG00000169248,0,0.0,0,4.10065067144032,5.03631242054683e-15,-0.0356757296832629,9.6185689290623e-05,0.0,1.0,TPDE_TMDS
ENSG00000169258,GPRIN1,114787.0,GPRIN1,2.37709901702017,2.9020792404413903e-15,-0.0356757296832629,1.39323876924586e-10,0.358167377796826,0.0845891875830078,TPDE_TMDS
ENSG00000169288,MRPL1,65008.0,MRPL1,-0.205403859050529,0.0473195247065653,-0.0356757296832629,1.9926995127964598e-11,-0.605085530676548,7.36687047684707e-07,TMDS
ENSG00000169297,0,0.0,0,3.79184946280937,0.012364931821333,-0.0356757296832629,2.2247075960812e-05,0.0,1.0,TPDE_TMDS
ENSG00000169313,P2RY12,64805.0,P2RY12,1.64019760916062,5.6206165471069e-05,-0.0356757296832629,4.337138535696041e-15,0.0735700000000004,0.810235321091914,TPDE_TMDS
ENSG00000169314,0,0.0,0,-2.0371774805369,1.95475208793143e-12,-0.0356757296832629,3.94367405004061e-09,0.0,1.0,TPDS_TMDE
ENSG00000169330,0,0.0,0,1.40672545248112,7.13578618727726e-06,-0.0356757296832629,8.35383812779109e-12,0.0,1.0,TPDE_TMDS
ENSG00000169340,0,0.0,0,-3.79867027707594,1.0632967735683e-11,-0.0356757296832629,2.8854719103891603e-17,0.0,1.0,TPDS_TMDE
ENSG00000169344,UMOD,7369.0,UMOD,-12.1217723470981,2.17844983081482e-41,-0.0356757296832629,5.98287170358279e-07,-1.92927416666666,1.77895065696285e-06,TPDS
ENSG00000169347,0,0.0,0,-10.2240283537271,1.02384800727008e-50,-0.0356757296832629,1.29747299045992e-09,0.0,1.0,TPDS_TMDE
ENSG00000169385,RNASE2,6036.0,RNASE2,2.59286687295195,4.98837584849138e-11,-0.0356757296832629,1.23935641690523e-16,-0.295703333333332,0.04099848546643,TPDE_TMDS
ENSG00000169397,RNASE3,6037.0,RNASE3,2.01222315394388,1.02247158044992e-05,-0.0356757296832629,6.05465702526736e-12,0.364815000000002,0.218426120454389,TPDE_TMDS
ENSG00000169403,PTAFR,5724.0,PTAFR,1.92331777045057,4.24083799334949e-14,-0.0356757296832629,3.1466541033624703e-09,0.182931666666669,0.140316713448061,TPDE_TMDS
ENSG00000169413,RNASE6,6039.0,RNASE6,1.66884024061471,3.50106467278509e-19,-0.0356757296832629,0.0001430137409283,-1.14343083333333,0.0005347179701713,TMDS
ENSG00000169427,0,0.0,0,5.16524162224904,1.36111740922658e-08,-0.0356757296832629,3.3310033268415694e-11,0.0,1.0,TPDE_TMDS
ENSG00000169429,CXCL8,3576.0,CXCL8,4.90168402352072,1.98392196072335e-10,-0.0356757296832629,7.14159397327119e-22,0.323788481292327,0.0221249613076445,TPDE_TMDS
ENSG00000169442,0,0.0,0,1.95808568752704,8.49675673801796e-09,-0.0356757296832629,5.614178686512321e-15,0.0,1.0,TPDE_TMDS
ENSG00000169495,0,0.0,0,3.08916122490741,1.36122642455048e-17,-0.0356757296832629,6.14581941236771e-08,0.0,1.0,TPDE_TMDS
ENSG00000169499,PLEKHA2,59339.0,PLEKHA2,0.800656452809921,0.0001512213765947,-0.0356757296832629,8.53043228917639e-15,0.653980833333337,1.00806481567487e-06,TMDE
ENSG00000169507,0,0.0,0,-1.64612529914429,0.0003011423054451,-0.0356757296832629,3.22079955797059e-07,0.0,1.0,TPDS_TMDE
ENSG00000169508,0,0.0,0,1.37023548691426,4.52139119083129e-07,-0.0356757296832629,0.0494414642700167,0.0,1.0,TPDE_TMDS
ENSG00000169548,0,0.0,0,4.69092760770041,0.0001455557386647,-0.0356757296832629,9.39645755485921e-06,0.0,1.0,TPDE_TMDS
ENSG00000169550,MUC15,143662.0,MUC15,-5.73770266503981,1.1002714238936e-24,-0.0356757296832629,6.16244108262653e-08,-1.1265725,4.02810894775027e-07,TPDS
ENSG00000169554,ZEB2,9839.0,ZEB2,1.10917021878283,2.7538907440130202e-17,-0.0356757296832629,2.71962764622242e-14,0.129912500000003,0.203114813939629,TPDE_TMDS
ENSG00000169562,GJB1,2705.0,GJB1,-2.61913096465002,1.56754086203443e-07,0.0,1.0,-1.0943934996893,4.15775072706371e-05,TPDS
ENSG00000169583,CLIC3,9022.0,CLIC3,2.00607073984872,3.77370931355119e-07,-0.0356757296832629,7.875184900462421e-10,0.716013067853752,1.89195000780047e-05,TPDE
ENSG00000169607,CKAP2L,150468.0,CKAP2L,3.42507711056139,2.3530430984482402e-20,-0.0356757296832629,2.2258548244554e-07,0.0194504977080826,0.547895277627404,TPDE_TMDS
ENSG00000169676,0,0.0,0,-1.68038436891938,0.0006360146462319,-0.0356757296832629,6.44571475323711e-11,0.0,1.0,TPDS_TMDE
ENSG00000169684,0,0.0,0,2.21617256415129,3.01144790538283e-07,-0.0356757296832629,8.135115937259291e-20,0.0,1.0,TPDE_TMDS
ENSG00000169715,MT1E,4493.0,MT1E,-1.00327735360715,0.0953672161480013,-0.0356757296832629,9.38190031305655e-10,-2.23692854420199,1.37101361581349e-06,TMDS
ENSG00000169738,DCXR,51181.0,DCXR,-2.52413195768445,1.09664742080634e-20,-0.0356757296832629,2.66291156751749e-05,-0.904605844895456,2.60071188073243e-05,TPDS
ENSG00000169756,LIMS1,3987.0,LIMS1,1.12656383061141,4.60043590797353e-13,-0.0356757296832629,7.64507030008253e-08,-0.121209579298047,0.134572774188356,TPDE_TMDS
ENSG00000169760,0,0.0,0,1.48929544214032,1.70391862417472e-05,-0.0356757296832629,1.38148231823955e-14,0.0,1.0,TPDE_TMDS
ENSG00000169783,0,0.0,0,1.51496153833814,1.24863145433485e-05,-0.0356757296832629,5.83345693624556e-14,0.0,1.0,TPDE_TMDS
ENSG00000169814,BTD,686.0,BTD,-1.07293413298864,2.82002583071335e-13,-0.0356757296832629,5.82064823009181e-12,-0.424870718115856,0.0008721632006634,TPDS_TMDE
ENSG00000169836,0,0.0,0,-3.72885425721131,1.2617483258227602e-09,-0.0356757296832629,2.92997426539905e-13,0.0,1.0,TPDS_TMDE
ENSG00000169855,ROBO1,6091.0,ROBO1,1.41291358805366,1.0362457329181e-05,-0.0356757296832629,7.72317842333161e-14,0.362061666666667,0.0079225904339534,TPDE_TMDS
ENSG00000169856,0,0.0,0,3.26735862739442,0.0004568204894675,-0.0356757296832629,4.082781116879241e-15,0.0,1.0,TPDE_TMDS
ENSG00000169860,0,0.0,0,2.83727554919094,5.7708875841866696e-36,-0.0356757296832629,2.02984456748669e-17,0.0,1.0,TPDE_TMDS
ENSG00000169862,CTNND2,1501.0,CTNND2,1.52763717028634,0.0305582815239806,-0.0356757296832629,1.65564694972137e-14,0.0445915334303343,0.763069532374139,TPDE_TMDS
ENSG00000169876,0,0.0,0,5.09162571958905,1.1893799367355e-06,-0.0356757296832629,0.021164703029736,0.0,1.0,TPDE_TMDS
ENSG00000169877,AHSP,51327.0,AHSP,2.4221542214701,0.0217813743940788,-0.0356757296832629,2.14635168741075e-08,0.800571937556018,0.0023584564693168,TPDE
ENSG00000169884,0,0.0,0,1.72662396453002,5.51163398364791e-06,-0.0356757296832629,3.2860917046933895e-11,0.0,1.0,TPDE_TMDS
ENSG00000169896,ITGAM,3684.0,ITGAM,2.43744607197873,1.57293846760784e-18,0.0,1.0,0.893419838990811,1.76536489250541e-06,TPDE
ENSG00000169914,OTUD3,23252.0,OTUD3,0.436123407610212,0.109491822444468,-0.0356757296832629,7.49869338437343e-07,-0.5857375,0.0002140659141735,TMDS
ENSG00000169994,MYO7B,4648.0,MYO7B,-2.48713888168716,3.39414951788664e-06,-0.0356757296832629,2.36703319234627e-13,-0.977630833333332,1.66912859458264e-05,TPDS
ENSG00000170006,0,0.0,0,1.3144554431801,1.0618644889757e-05,-0.0356757296832629,1.06822742272039e-12,0.0,1.0,TPDE_TMDS
ENSG00000170074,0,0.0,0,2.2899221750261,0.0015917333909462,-0.0356757296832629,2.70163583972907e-09,0.0,1.0,TPDE_TMDS
ENSG00000170091,0,0.0,0,-1.52356970958587,0.0005914346342194,-0.0356757296832629,1.64120441380821e-10,0.0,1.0,TPDS_TMDE
ENSG00000170099,SERPINA6,866.0,SERPINA6,-1.50971830395597,0.0026358672456808,-0.0356757296832629,1.2857433039682e-06,-0.111132499999999,0.630132591969788,TPDS_TMDE
ENSG00000170180,GYPA,2993.0,GYPA,-1.49204943021849,0.0009956106485815,-0.0356757296832629,0.0011517450788993,1.51996120260673,2.04028109246646e-06,TMDE
ENSG00000170190,0,0.0,0,-2.24517505207219,1.08690116811286e-10,-0.0356757296832629,0.0003821455790549,0.0,1.0,TPDS_TMDE
ENSG00000170231,FABP6,2172.0,FABP6,8.14544907022029,6.66212391812856e-56,-0.0356757296832629,2.73694432466019e-08,2.49497747904939,4.48756505937693e-07,TPDE
ENSG00000170236,0,0.0,0,-1.87707030104978,3.34208571511101e-12,-0.0356757296832629,1.1767710477797e-07,0.0,1.0,TPDS_TMDE
ENSG00000170266,GLB1,2720.0,GLB1,-0.261441441174668,0.0649448861642575,-0.0356757296832629,7.0545448535164295e-12,-0.755292027382777,7.03390844009938e-06,TMDS
ENSG00000170275,CRTAP,10491.0,CRTAP,0.381042480259916,0.0155345904928634,-0.0356757296832629,0.0257884950365617,0.654110807051592,2.66902275149334e-07,TMDE
ENSG00000170276,HSPB2,3316.0,HSPB2,1.20901604210985,0.0107543732302671,-0.0356757296832629,1.56308251197887e-06,0.503952937204903,0.0029923262122782,TPDE
ENSG00000170312,CDK1,983.0,CDK1,2.5351955138292,2.96549300192785e-13,-0.0356757296832629,1.75086507765455e-22,0.977621790568978,4.80328174849009e-06,TPDE
ENSG00000170367,0,0.0,0,-1.98257240555612,0.0441473220006628,-0.0356757296832629,0.0080512194053362,0.0,1.0,TPDS_TMDE
ENSG00000170369,0,0.0,0,2.79451321769393,0.0014224596460602,-0.0356757296832629,2.55371272289041e-13,0.0,1.0,TPDE_TMDS
ENSG00000170370,0,0.0,0,-1.57406550113996,0.0042514872720973,-0.0356757296832629,2.91451442339799e-09,0.0,1.0,TPDS_TMDE
ENSG00000170379,TCAF2,285966.0,TCAF2,2.17293473267976,5.33938685977622e-51,0.0,1.0,0.769507500000004,1.12364575372755e-07,TPDE
ENSG00000170425,0,0.0,0,1.19564015536783,0.0007268144269852,-0.0356757296832629,0.0001790680826294,0.0,1.0,TPDE_TMDS
ENSG00000170458,CD14,929.0,CD14,1.91185036580306,5.23596985997438e-20,-0.0356757296832629,3.1386241123332897e-18,0.360799541711599,0.0143026471077621,TPDE_TMDS
ENSG00000170476,MZB1,51237.0,MZB1,1.54867343298465,0.0011604484518748,-0.0356757296832629,7.51678066881094e-11,0.942763333333335,0.0015965870094749,TPDE
ENSG00000170482,SLC23A1,9963.0,SLC23A1,-2.08789153687086,8.98177428233311e-06,-0.0356757296832629,3.29113049562429e-08,-1.0946925,2.30989004647867e-05,TPDS
ENSG00000170500,0,0.0,0,-1.49455276656798,0.0025679736716186,-0.0356757296832629,3.22025861165807e-06,0.0,1.0,TPDS_TMDE
ENSG00000170502,NUDT9,53343.0,NUDT9,-1.25480136300469,3.33642829436492e-26,-0.0356757296832629,1.36971348760226e-06,-0.549121666666663,7.2820706362942e-08,TPDS
ENSG00000170509,HSD17B13,345275.0,HSD17B13,0.538283241981465,0.0818381958281042,-0.0356757296832629,1.31662614947773e-05,0.566640730598591,0.0303798337247184,TMDE
ENSG00000170537,0,0.0,0,1.09102054407078,2.43680490037582e-05,-0.0356757296832629,7.70431811055601e-07,0.0,1.0,TPDE_TMDS
ENSG00000170542,SERPINB9,5272.0,SERPINB9,1.32404048110822,3.0105557677160703e-09,-0.0356757296832629,1.35483850541737e-07,0.284867500000003,0.0187339119503378,TPDE_TMDS
ENSG00000170549,0,0.0,0,-6.38791441089372,8.557606041230109e-30,-0.0356757296832629,1.13475007836713e-16,0.0,1.0,TPDS_TMDE
ENSG00000170561,0,0.0,0,-5.05056313418998,1.80030763042322e-28,-0.0356757296832629,4.45233306452772e-17,0.0,1.0,TPDS_TMDE
ENSG00000170571,EMB,133418.0,EMB,1.19357719091441,1.9677876216169e-08,-0.0356757296832629,2.65889636985828e-20,0.281744375878827,0.0003180629270929,TPDE_TMDS
ENSG00000170579,0,0.0,0,-3.12716894570851,1.3957906348003701e-15,-0.0356757296832629,4.14223617546024e-08,0.0,1.0,TPDS_TMDE
ENSG00000170581,STAT2,6773.0,STAT2,1.08726108337054,1.3810431513649298e-11,-0.0356757296832629,0.0032503080436903,0.459456666666667,1.69181238695223e-05,TPDE_TMDS
ENSG00000170608,0,0.0,0,-3.47120563882399,2.91813551728588e-09,-0.0356757296832629,1.00756563842015e-05,0.0,1.0,TPDS_TMDE
ENSG00000170615,0,0.0,0,-1.00820710961046,2.25709827206585e-06,-0.0356757296832629,1.1737354574431898e-11,0.0,1.0,TPDS_TMDE
ENSG00000170627,GTSF1,121355.0,GTSF1,1.52379053896156,3.99914013427054e-06,0.0,1.0,0.425347568262284,0.0104265209995178,TPDE_TMDS
ENSG00000170681,0,0.0,0,1.15146731468532,9.67148425025579e-05,-0.0356757296832629,0.0052547430597397,0.0,1.0,TPDE_TMDS
ENSG00000170689,0,0.0,0,-2.70681761122137,2.91623751613947e-07,-0.0356757296832629,4.86329726397808e-16,0.0,1.0,TPDS_TMDE
ENSG00000170745,0,0.0,0,1.84354361300958,1.25915749479392e-09,-0.0356757296832629,1.20729505494639e-08,0.0,1.0,TPDE_TMDS
ENSG00000170779,0,0.0,0,1.09545129213399,2.47219259151313e-09,-0.0356757296832629,5.63446544518548e-22,0.0,1.0,TPDE_TMDS
ENSG00000170791,CHCHD7,79145.0,CHCHD7,-0.325843887651639,0.0413248693026192,0.0,1.0,-0.605437743970528,8.11046464861677e-06,TMDS
ENSG00000170801,HTRA3,94031.0,HTRA3,1.47563550437741,2.7564031681199e-05,-0.0356757296832629,2.6022591024657896e-11,0.231240957303426,0.262897081024771,TPDE_TMDS
ENSG00000170820,0,0.0,0,-1.26172954830246,0.0142119462111449,-0.0356757296832629,4.92963681627173e-05,0.0,1.0,TPDS_TMDE
ENSG00000170835,0,0.0,0,-3.95565669305895,3.096394131041211e-52,-0.0356757296832629,1.35699796143124e-05,0.0,1.0,TPDS_TMDE
ENSG00000170855,TRIAP1,51499.0,TRIAP1,0.658910094308622,3.87518357625328e-06,-0.0356757296832629,1.58727282168767e-06,-0.60453333333333,1.27680082459229e-05,TMDS
ENSG00000170876,TMEM43,79188.0,TMEM43,0.742835736525458,9.32100488726408e-12,-0.0356757296832629,5.43854580765734e-13,0.508940000000002,7.59506133317378e-07,TMDE
ENSG00000170890,PLA2G1B,5319.0,PLA2G1B,-0.547297086796181,0.335087179009122,-0.0356757296832629,6.9649949301367e-06,-1.14625833333333,0.0046930188063417,TMDS
ENSG00000170891,CYTL1,54360.0,CYTL1,2.03112235935278,3.10777771821568e-06,-0.0356757296832629,3.1906199266353e-07,-0.0842068338305424,0.730368013915169,TPDE_TMDS
ENSG00000170909,OSCAR,126014.0,OSCAR,2.62784019490966,2.56029573005605e-16,-0.0356757296832629,6.89324829472454e-05,0.249246666666668,0.208141670168593,TPDE_TMDS
ENSG00000170917,NUDT6,11162.0,NUDT6,-0.678130800334078,0.0002386318472245,-0.0356757296832629,3.53400588094785e-05,-1.1423675,1.26177435229236e-06,TMDS
ENSG00000170921,TANC2,26115.0,TANC2,1.01095306791653,1.94506125470631e-05,0.0,1.0,0.298220000000002,0.005573667343909,TPDE_TMDS
ENSG00000170925,0,0.0,0,5.14267869744346,4.45540705215137e-09,-0.0356757296832629,0.0005431549177107,0.0,1.0,TPDE_TMDS
ENSG00000170955,CAVIN3,112464.0,CAVIN3,2.15253177967296,3.800324327855e-17,-0.0356757296832629,1.72217804950374e-15,0.58499162147422,0.0054783725959911,TPDE
ENSG00000170956,0,0.0,0,1.49091812539415,0.0007862767425559,-0.0356757296832629,3.84120177400558e-12,0.0,1.0,TPDE_TMDS
ENSG00000170962,PDGFD,80310.0,PDGFD,1.61742576798874,4.15643367175772e-08,-0.0356757296832629,0.000974024630707,0.755611666666666,1.01999023057278e-06,TPDE
ENSG00000170967,0,0.0,0,1.7508051844022,1.26287861637242e-07,-0.0356757296832629,1.44716793796737e-08,0.0,1.0,TPDE_TMDS
ENSG00000170989,S1PR1,1901.0,S1PR1,1.34508472159882,7.40185170031787e-07,-0.0356757296832629,0.0345082150395216,0.353406666666666,0.000511332786169,TPDE_TMDS
ENSG00000171004,HS6ST2,90161.0,HS6ST2,-4.74898257818219,2.43598400666795e-12,0.0,1.0,-1.13197937046791,2.00873661967027e-06,TPDS
ENSG00000171051,FPR1,2357.0,FPR1,1.90119556051614,7.48182623461475e-08,-0.0356757296832629,4.60131316282755e-13,0.248438934893993,0.3117656891179,TPDE_TMDS
ENSG00000171054,0,0.0,0,6.46796827430651,0.0101499804392166,-0.0356757296832629,0.0003222220616783,0.0,1.0,TPDE_TMDS
ENSG00000171101,0,0.0,0,1.57336532626431,2.50691354364388e-07,-0.0356757296832629,6.21417684686493e-12,0.0,1.0,TPDE_TMDS
ENSG00000171119,0,0.0,0,-2.5114186573319,1.8180917607888e-11,-0.0356757296832629,2.2255815389034103e-09,0.0,1.0,TPDS_TMDE
ENSG00000171124,FUT3,2525.0,FUT3,-3.95877022125784,3.4085678347637904e-14,-0.0356757296832629,6.48852172421126e-07,-0.113905532997938,0.351843059176947,TPDS_TMDE
ENSG00000171126,0,0.0,0,-4.44514927345812,8.57296256192148e-21,-0.0356757296832629,2.21682330633563e-07,0.0,1.0,TPDS_TMDE
ENSG00000171130,0,0.0,0,-1.29287882303106,3.97768782907477e-08,-0.0356757296832629,0.0005200461030902,0.0,1.0,TPDS_TMDE
ENSG00000171132,PRKCE,5581.0,PRKCE,-1.23394964333857,1.87926434326089e-13,-0.0356757296832629,2.2536270097431106e-21,-0.246800833333331,0.0027929072098593,TPDS_TMDE
ENSG00000171219,CDC42BPG,55561.0,CDC42BPG,-1.30157765954421,3.33362391560578e-05,-0.0356757296832629,0.0008000929676997,-0.263148306653265,0.0310653640101764,TPDS_TMDE
ENSG00000171234,UGT2B7,7364.0,UGT2B7,-1.21742131762325,0.0055213185901028,-0.0356757296832629,0.0455255180883867,-0.519234166666664,0.0746445049278836,TPDS_TMDE
ENSG00000171236,LRG1,116844.0,LRG1,1.556885160209,0.0083050158438999,-0.0356757296832629,1.12040236330217e-19,-0.173061895063947,0.469029790819898,TPDE_TMDS
ENSG00000171243,SOSTDC1,25928.0,SOSTDC1,-4.68636930149248,7.968607675266409e-36,-0.0356757296832629,2.15914479078074e-07,-0.412347499999997,0.231795692477279,TPDS_TMDE
ENSG00000171303,0,0.0,0,2.70677368620206,3.07353172309862e-08,-0.0356757296832629,1.00241594463259e-19,0.0,1.0,TPDE_TMDS
ENSG00000171310,CHST11,50515.0,CHST11,2.13887507728438,2.9347101159671e-24,-0.0356757296832629,7.172286470510841e-10,0.25626547416211,0.110909586298672,TPDE_TMDS
ENSG00000171314,PGAM1,5223.0,PGAM1,1.3529792003484,4.0794703563726595e-11,-0.0356757296832629,7.62638201110267e-06,0.642863333333339,5.87887532982364e-07,TPDE
ENSG00000171320,ESCO2,157570.0,ESCO2,2.67274831619553,3.5346855723857e-18,-0.0356757296832629,1.35991066330115e-13,0.141392540948327,0.288198571850339,TPDE_TMDS
ENSG00000171345,KRT19,3880.0,KRT19,1.45559835363128,0.0226934732575737,0.0,1.0,-0.94355182443676,0.0033527645811592,TMDS
ENSG00000171346,KRT15,3866.0,KRT15,1.53398110327018,0.0207117797905094,-0.0356757296832629,7.421414531202729e-16,0.0254311759055188,0.426827509610486,TPDE_TMDS
ENSG00000171365,CLCN5,1184.0,CLCN5,-1.99845847574508,4.34299039079841e-10,-0.0356757296832629,2.68224960672134e-06,-0.91473140445508,1.66759088955858e-07,TPDS
ENSG00000171408,PDE7B,27115.0,PDE7B,-1.07832809470793,0.0004097218996351,-0.0356757296832629,4.38020142060777e-10,-0.0123158333333329,0.714643619005304,TPDS_TMDE
ENSG00000171431,0,0.0,0,1.99590018246153,0.0001988500589096,-0.0356757296832629,9.06953162500208e-05,0.0,1.0,TPDE_TMDS
ENSG00000171433,GLOD5,392465.0,GLOD5,-2.7048542192225,5.29059408081452e-05,0.0,1.0,-1.31367771331616,3.15329992027218e-07,TPDS
ENSG00000171435,KSR2,283455.0,KSR2,-3.20951169147677,4.70836171571894e-10,-0.0356757296832629,6.57796638727188e-09,0.0531937134684264,0.65964709932019,TPDS_TMDE
ENSG00000171451,0,0.0,0,-1.15392409891373,0.0003304264277501,-0.0356757296832629,0.0010185100845404,0.0,1.0,TPDS_TMDE
ENSG00000171488,LRRC8C,84230.0,LRRC8C,1.33127249191294,2.82379201612818e-18,-0.0356757296832629,5.36648632126221e-12,0.485494360267368,1.28037078722964e-05,TPDE_TMDS
ENSG00000171490,RSL1D1,26156.0,RSL1D1,1.03835081665082,9.166944634994989e-30,-0.0356757296832629,3.29229830756625e-07,0.976965000000004,5.47050267711195e-08,TPDE
ENSG00000171495,0,0.0,0,-2.28048420676785,8.79883684698401e-05,-0.0356757296832629,1.33530579820565e-07,0.0,1.0,TPDS_TMDE
ENSG00000171503,ETFDH,2110.0,ETFDH,-0.934256140863612,7.83168517950644e-09,-0.0356757296832629,3.06755570520636e-05,-0.797976170651441,9.29065449430743e-08,TMDS
ENSG00000171533,MAP6,4135.0,MAP6,-2.15062568884429,1.62130397318517e-11,-0.0356757296832629,2.47543683456205e-09,-0.925571834234882,2.80574133687472e-07,TPDS
ENSG00000171557,FGG,2266.0,FGG,6.02869902137646,4.47417717059544e-07,-0.0356757296832629,1.84469437331976e-10,-0.0779782323334277,0.732976498038399,TPDE_TMDS
ENSG00000171561,0,0.0,0,4.09287099798296,4.84168282321721e-05,-0.0356757296832629,0.0002856679513843,0.0,1.0,TPDE_TMDS
ENSG00000171608,PIK3CD,5293.0,PIK3CD,0.532723300394396,0.0028586582890194,0.0,1.0,0.507160833333335,1.72865564415791e-05,TMDE
ENSG00000171612,0,0.0,0,-1.35453607668147,6.4755603977182e-17,-0.0356757296832629,2.85304769645847e-23,0.0,1.0,TPDS_TMDE
ENSG00000171621,0,0.0,0,1.22134573817691,0.0025086745402178,-0.0356757296832629,1.06086843124463e-16,0.0,1.0,TPDE_TMDS
ENSG00000171643,0,0.0,0,1.33319674243117,3.91182046048819e-05,-0.0356757296832629,2.59058162417017e-15,0.0,1.0,TPDE_TMDS
ENSG00000171657,0,0.0,0,1.29054065044072,1.14317587581218e-09,-0.0356757296832629,8.041892598875464e-19,0.0,1.0,TPDE_TMDS
ENSG00000171659,0,0.0,0,1.4810087463861,3.77738825803494e-13,-0.0356757296832629,7.95879936851709e-07,0.0,1.0,TPDE_TMDS
ENSG00000171671,0,0.0,0,-1.39174880154588,7.97783713315161e-05,-0.0356757296832629,9.59801349454604e-06,0.0,1.0,TPDS_TMDE
