epoch,loss,val_loss
51,0.9000698924064636,0.9176621437072754
52,0.8997771143913269,0.9122908711433411
53,0.895775318145752,0.910153329372406
54,0.8942123055458069,0.9094547033309937
55,0.890600323677063,0.906644344329834
56,0.8888920545578003,0.9000124931335449
57,0.8874118328094482,0.8999571800231934
58,0.885701596736908,0.8998789191246033
59,0.8822709918022156,0.8978790044784546
60,0.88221675157547,0.8918236494064331
61,0.8806649446487427,0.8907824158668518
62,0.878917396068573,0.889574408531189
63,0.8785867691040039,0.8898571729660034
64,0.8772997856140137,0.8910444378852844
65,0.875998318195343,0.8882981538772583
66,0.8736407160758972,0.8830937743186951
67,0.8727728128433228,0.8833871483802795
68,0.8720470070838928,0.8836336731910706
69,0.8711585402488708,0.88103187084198
70,0.8704015612602234,0.8797392845153809
71,0.8680636286735535,0.8818407654762268
72,0.8668414950370789,0.8789941072463989
73,0.8660690784454346,0.8773980140686035
74,0.8652570247650146,0.8761549592018127
75,0.8642565011978149,0.877216637134552
76,0.8632161617279053,0.877287745475769
77,0.8621832728385925,0.8745686411857605
78,0.8625561594963074,0.8746883869171143
79,0.8594278693199158,0.8714244365692139
80,0.8600963950157166,0.869066059589386
81,0.8617836236953735,0.8710951805114746
82,0.8593294620513916,0.870500922203064
83,0.8591758608818054,0.8679692149162292
84,0.8588125705718994,0.8688675761222839
85,0.8570173382759094,0.8707653284072876
86,0.8547054529190063,0.8690776824951172
87,0.8560075163841248,0.8662298917770386
88,0.8563689589500427,0.868327796459198
89,0.8562472462654114,0.8653808832168579
0,1.0937409400939941,1.0170090198516846
1,0.9923177361488342,1.0042774677276611
2,0.9798811078071594,0.9879360795021057
3,0.9703068137168884,0.9821683168411255
4,0.9606515169143677,0.9748395681381226
5,0.9522961974143982,0.9678277969360352
6,0.944683313369751,0.9602024555206299
7,0.9356524348258972,0.9516410827636719
8,0.9269591569900513,0.9407200217247009
9,0.9158584475517273,0.9296687841415405
10,0.9037370085716248,0.9170739650726318
11,0.8874194622039795,0.9003743529319763
12,0.875563383102417,0.8832430839538574
13,0.8628771305084229,0.8721759915351868
14,0.8536978960037231,0.8660771250724792
15,0.8453086018562317,0.8570612072944641
16,0.8377934098243713,0.8529213666915894
17,0.8337141871452332,0.848159909248352
18,0.828564465045929,0.8429623246192932
19,0.8263537287712097,0.839993417263031
20,0.8235722780227661,0.838686466217041
21,0.8204696774482727,0.8353793621063232
22,0.8191797733306885,0.8369072675704956
23,0.8171479105949402,0.8350977301597595
24,0.8171696662902832,0.8327031135559082
25,0.816781222820282,0.8318008780479431
26,0.8157846331596375,0.8302581906318665
27,0.8138201832771301,0.8304362893104553
28,0.8143485188484192,0.8283646702766418
29,0.8146620988845825,0.8295507431030273
30,0.8137496709823608,0.8298215270042419
31,0.8121318817138672,0.8278111815452576
32,0.811964213848114,0.8267626762390137
33,0.8128598928451538,0.8273302912712097
34,0.812844455242157,0.8271744847297668
35,0.813230037689209,0.8279311656951904
0,1.095317006111145,1.0069537162780762
1,0.985792875289917,0.9877133369445801
2,0.9716190099716187,0.9698290228843689
3,0.9629489779472351,0.9609136581420898
4,0.9501998424530029,0.9500877857208252
5,0.9370949268341064,0.9344695806503296
6,0.9192385673522949,0.9136646389961243
7,0.8981691002845764,0.8940654993057251
8,0.8811036348342896,0.8719460964202881
9,0.8649994134902954,0.8584270477294922
10,0.8512148261070251,0.8520064353942871
11,0.8418362140655518,0.8435585498809814
12,0.8372790217399597,0.8367215991020203
13,0.8337119817733765,0.8344675302505493
14,0.8305715322494507,0.8330301642417908
15,0.8275155425071716,0.8306304216384888
16,0.8264676928520203,0.8280909657478333
17,0.8245056867599487,0.8269541263580322
18,0.8219426870346069,0.8246880173683167
19,0.8225153088569641,0.8225943446159363
20,0.8205381035804749,0.8216217160224915
21,0.8182557225227356,0.8195947408676147
22,0.8167524933815002,0.82004314661026
23,0.8163567781448364,0.8198901414871216
24,0.8150708079338074,0.8156318664550781
25,0.8144261837005615,0.8166866898536682
26,0.8149479627609253,0.8125160932540894
27,0.8124973773956299,0.8127619028091431
28,0.812073826789856,0.8109146356582642
29,0.8116791248321533,0.811758279800415
30,0.8117160201072693,0.8109663128852844
31,0.8090009689331055,0.8072318434715271
32,0.8094232678413391,0.8081426024436951
33,0.8085806369781494,0.8083010315895081
34,0.807957649230957,0.8072053790092468
35,0.8075056672096252,0.8067153692245483
36,0.8065903782844543,0.8055608868598938
37,0.805898904800415,0.8041855692863464
38,0.8050843477249146,0.806145429611206
39,0.8043200373649597,0.8041250705718994
40,0.8040195107460022,0.8035707473754883
41,0.8039522767066956,0.8021475076675415
42,0.8023985028266907,0.8035919666290283
43,0.8019746541976929,0.8018506169319153
44,0.8017158508300781,0.8032127022743225
45,0.8008846640586853,0.8012282848358154
46,0.8006463050842285,0.8001848459243774
47,0.80088210105896,0.8019240498542786
48,0.8000876903533936,0.8013855218887329
49,0.799898624420166,0.8015751242637634
50,0.7988330721855164,0.7974480390548706
51,0.7993253469467163,0.8007864952087402
52,0.7994961142539978,0.7980680465698242
53,0.7975531816482544,0.7981981039047241
54,0.7982984781265259,0.7983191609382629
55,0.7967296242713928,0.7978976964950562
56,0.7976756691932678,0.7957295179367065
57,0.7961812019348145,0.795401930809021
58,0.797674298286438,0.7977505326271057
59,0.796739399433136,0.7948700189590454
60,0.7968196868896484,0.7954533100128174
0,1.0932395458221436,0.998711109161377
1,0.9913066625595093,0.9791775941848755
2,0.9777851700782776,0.9684840440750122
3,0.9703131318092346,0.9610874652862549
4,0.9626967310905457,0.9537965655326843
5,0.9563862085342407,0.9485180377960205
6,0.950223445892334,0.9426727294921875
7,0.9447564482688904,0.9346773028373718
8,0.9382604956626892,0.929053783416748
9,0.9332340955734253,0.9219607710838318
10,0.9238355755805969,0.914150595664978
11,0.9113624691963196,0.9034144878387451
12,0.901125431060791,0.8862740397453308
13,0.8884881138801575,0.873654305934906
14,0.8766193389892578,0.8643506765365601
15,0.866615891456604,0.8539294600486755
16,0.8571563363075256,0.8476979732513428
17,0.8519423604011536,0.8428936004638672
18,0.8441430926322937,0.8384272456169128
19,0.841505765914917,0.8320247530937195
20,0.8367869853973389,0.8289328217506409
21,0.8343941569328308,0.8273091316223145
22,0.8321024775505066,0.8284634947776794
23,0.8305344581604004,0.824242115020752
24,0.8295701146125793,0.8220808506011963
25,0.8286330699920654,0.8225292563438416
26,0.8266451358795166,0.818757951259613
27,0.8251219987869263,0.8188839554786682
28,0.8242018818855286,0.8178776502609253
29,0.8232432007789612,0.8176094889640808
30,0.8227767944335938,0.8173912763595581
31,0.8219202160835266,0.8171932697296143
32,0.821078360080719,0.8146326541900635
33,0.8201977014541626,0.8151376247406006
34,0.820826530456543,0.8140994906425476
35,0.8202822804450989,0.8147907853126526
36,0.8186307549476624,0.8122962117195129
37,0.8188921213150024,0.8149855732917786
38,0.818236768245697,0.8143434524536133
39,0.8175617456436157,0.8142223954200745
40,0.8183168172836304,0.8136197328567505
41,0.8190882205963135,0.8146048784255981
42,0.8172653913497925,0.8130089044570923
43,0.8182981610298157,0.8140935897827148
44,0.816348135471344,0.8123149871826172
45,0.8178542256355286,0.8127585649490356
46,0.8170909285545349,0.8143331408500671
47,0.8156468868255615,0.8121703267097473
48,0.8178591728210449,0.8132593631744385
49,0.8155097961425781,0.8127799034118652
50,0.8169187307357788,0.8110452890396118
51,0.8159366250038147,0.81204754114151
52,0.8165362477302551,0.8129127025604248
0,1.0919378995895386,1.005761742591858
1,0.9855617880821228,0.978702962398529
2,0.962467610836029,0.9468059539794922
3,0.9245738983154297,0.8968440294265747
4,0.8752503991127014,0.8595409393310547
5,0.8480068445205688,0.8409270644187927
6,0.8354214429855347,0.8318197131156921
7,0.8257704973220825,0.8220405578613281
8,0.8210277557373047,0.8175936341285706
9,0.8166179060935974,0.812407910823822
10,0.810163140296936,0.8106274008750916
11,0.8077383637428284,0.802711009979248
12,0.8047357797622681,0.8003391623497009
13,0.8009234666824341,0.8003624081611633
14,0.7965534329414368,0.7973176836967468
15,0.7935605049133301,0.7935210466384888
16,0.7924278378486633,0.7902020812034607
17,0.7905685305595398,0.7909056544303894
18,0.7899081707000732,0.7901312112808228
19,0.7888086438179016,0.7874345183372498
20,0.7878085374832153,0.7867284417152405
21,0.7862870097160339,0.7862072587013245
22,0.7865360379219055,0.7851226329803467
23,0.7848127484321594,0.7873175740242004
24,0.786217212677002,0.7840287089347839
25,0.7850646376609802,0.7837158441543579
26,0.7844595909118652,0.7816063761711121
27,0.7835146188735962,0.7827700972557068
28,0.7833490967750549,0.7822452187538147
29,0.7831079363822937,0.7821256518363953
30,0.7832463979721069,0.7809175848960876
31,0.7829117178916931,0.7794070243835449
32,0.781574010848999,0.7791601419448853
33,0.7825872302055359,0.7802016735076904
34,0.7821618318557739,0.7791881561279297
35,0.7800595164299011,0.7798152565956116
36,0.7804566621780396,0.7801859378814697
37,0.7806095480918884,0.7784861922264099
38,0.7805348634719849,0.7788113951683044
0,1.0147576332092285,0.8919941186904907
1,0.8379062414169312,0.835323691368103
2,0.8121801614761353,0.8143153190612793
3,0.7934167981147766,0.7998898029327393
4,0.7845563888549805,0.7957760095596313
5,0.7833693027496338,0.79337078332901
6,0.7798487544059753,0.7930000424385071
7,0.7792671918869019,0.790428638458252
8,0.7792775630950928,0.7910310626029968
9,0.7787414193153381,0.7908388376235962
10,0.7786504030227661,0.7922872304916382
11,0.7777336835861206,0.7901463508605957
12,0.7786839008331299,0.7886286973953247
13,0.7790435552597046,0.7900765538215637
14,0.7773787379264832,0.7914586663246155
15,0.7775153517723083,0.7896005511283875
16,0.7769018411636353,0.7881142497062683
17,0.776411235332489,0.789142906665802
18,0.775658130645752,0.7876968383789062
19,0.7754650115966797,0.7877567410469055
20,0.7771322727203369,0.7875328063964844
21,0.7757185101509094,0.7864692211151123
22,0.7743659615516663,0.7856106162071228
23,0.7744544744491577,0.7877288460731506
24,0.774229884147644,0.7869701981544495
25,0.7741718888282776,0.7857903242111206
26,0.7752728462219238,0.7854664921760559
27,0.7737241983413696,0.7853882312774658
28,0.7740681767463684,0.7831177115440369
29,0.7732997536659241,0.7869545221328735
30,0.7727119326591492,0.7846317887306213
31,0.7733235955238342,0.7833208441734314
32,0.7721958160400391,0.7840495109558105
33,0.7726327180862427,0.7833486795425415
34,0.7714923024177551,0.7844375967979431
35,0.7712371945381165,0.7829888463020325
36,0.7716109752655029,0.7830347418785095
37,0.7705485224723816,0.7820726633071899
38,0.7704312801361084,0.7826888561248779
39,0.7707928419113159,0.7821335792541504
40,0.770977795124054,0.7815490365028381
41,0.770063579082489,0.7811778783798218
42,0.7694475054740906,0.782798171043396
43,0.7696450352668762,0.7828602194786072
44,0.7690238952636719,0.7814659476280212
45,0.7690780162811279,0.7800427675247192
46,0.7685978412628174,0.7815132141113281
47,0.768531322479248,0.7805274128913879
48,0.7692906260490417,0.7822554111480713
49,0.7694222927093506,0.7814556360244751
50,0.768072247505188,0.7785144448280334
51,0.7687724232673645,0.7799971103668213
52,0.7682284116744995,0.77890545129776
53,0.7683212757110596,0.7807055115699768
